user_id,event_time,Level,session_nb
5E148D6E-9449-48BB-B5DE-73A9022658FF,4/30/2016 1:10,28,74
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/24/2015 10:04,13,13
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/24/2015 9:59,12,13
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/24/2015 10:25,12,13
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/24/2015 7:17,12,13
288ADC14-6D31-42F2-95E9-324F77BB71A5,11/25/2015 11:34,10,2
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,11/25/2015 11:18,3,1
1F6805C7-A833-424A-A810-FBBE86A00686,11/25/2015 10:28,8,38
C91787A3-59D4-414B-ABC7-AE5ABD85B131,11/25/2015 9:00,16,45
1F66145D-FB0A-41ED-B1BB-39A16BDF143E,11/25/2015 3:48,10,15
288ADC14-6D31-42F2-95E9-324F77BB71A5,11/26/2015 5:51,14,4
D2DDFBEA-2041-49E6-AA59-B7A0FDD77F0C,11/27/2015 21:33,1,1
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/28/2015 11:07,17,22
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,11/30/2015 22:41,1,1
7F5E8F9B-269B-41BF-9DD5-F91EBFB1332D,11/30/2015 13:04,5,3
AC351BF9-EA42-4F98-BF22-63DD58C9582C,12-01-2015 16:04,8,9
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-01-2015 12:18,5,2
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-01-2015 08:18,3,2
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-02-2015 12:34,10,6
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-02-2015 12:16,10,6
955E1F3A-02EE-48B3-8D53-3F162AE7F7F8,12-02-2015 11:21,11,6
955E1F3A-02EE-48B3-8D53-3F162AE7F7F8,12-02-2015 11:16,11,6
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-02-2015 10:42,1,1
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,12-02-2015 10:03,1,1
07F425F8-EF9C-46FD-8DF8-28682F27C197,05-10-2016 16:30,34,26
E4E28DE2-3C81-4F16-ACA9-D5B3B89773F9,05-10-2016 14:19,23,50
D6BD2CF2-68CD-4CA6-A07A-30EFA3693865,05-10-2016 12:25,20,17
E4E28DE2-3C81-4F16-ACA9-D5B3B89773F9,05-09-2016 23:59,23,49
17B6C125-2B41-4AEE-8AF5-FF562660B477,05-11-2016 10:58,44,79
724D75A8-3400-4D8E-9B88-4D1344664535,05-11-2016 07:02,25,88
9F449E47-FA4D-4793-86B4-52E61C4F5D57,05-11-2016 02:16,24,15
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,05-12-2016 20:14,99,11
17B6C125-2B41-4AEE-8AF5-FF562660B477,5/15/2016 16:41,45,84
E4E28DE2-3C81-4F16-ACA9-D5B3B89773F9,5/15/2016 2:22,23,57
5E148D6E-9449-48BB-B5DE-73A9022658FF,5/15/2016 0:40,28,75
50B9563F-F04B-4E71-ABC4-68148C92CE4A,5/16/2016 12:08,21,319
DC4669A2-161C-426F-942F-4FDC7F9686B6,5/16/2016 12:00,24,25
DC4669A2-161C-426F-942F-4FDC7F9686B6,5/16/2016 11:38,24,23
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,5/16/2016 8:16,99,19
724D75A8-3400-4D8E-9B88-4D1344664535,5/16/2016 6:07,26,96
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,5/15/2016 22:43,99,17
BC3C2D1C-7C2C-4DCF-AAD3-65B42AD20471,5/17/2016 14:58,27,58
17B6C125-2B41-4AEE-8AF5-FF562660B477,5/17/2016 14:16,45,86
ED5A485A-08D0-49B8-9569-1DFA8A3D5755,5/17/2016 14:11,27,66
DC4669A2-161C-426F-942F-4FDC7F9686B6,5/19/2016 23:44,24,31
DC4669A2-161C-426F-942F-4FDC7F9686B6,5/19/2016 23:28,24,26
9FBDD631-8946-4828-BAFA-779D507C46B9,1/13/2016 4:06,2,2
17586D4B-C706-4C5A-94D0-4622A2999946,1/13/2016 3:49,14,6
17DEC291-1F31-4C5C-9906-76616E8FC38A,1/13/2016 2:15,2,8
4DF6DDE6-EE39-44B9-A367-B925A222F17F,1/14/2016 10:41,6,6
74A1E82B-C475-44B7-839A-EAC63F0FF5FC,1/14/2016 3:15,6,17
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,1/13/2016 14:11,7,19
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,1/15/2016 21:57,10,22
4DF6DDE6-EE39-44B9-A367-B925A222F17F,1/15/2016 15:23,8,10
4DF6DDE6-EE39-44B9-A367-B925A222F17F,1/14/2016 13:06,8,9
EEEC6347-C08D-4612-862F-EEEA7CCC6133,1/15/2016 10:02,6,12
9FBDD631-8946-4828-BAFA-779D507C46B9,1/15/2016 8:00,4,8
4DF6DDE6-EE39-44B9-A367-B925A222F17F,1/15/2016 7:54,7,7
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,1/15/2016 7:32,3,9
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,1/15/2016 7:10,4,9
9B409697-0624-4816-BD11-31568C2E0970,1/17/2016 20:24,8,38
9B409697-0624-4816-BD11-31568C2E0970,1/17/2016 10:16,8,36
9B409697-0624-4816-BD11-31568C2E0970,1/17/2016 6:16,8,35
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/17/2016 6:07,2,1
4DF6DDE6-EE39-44B9-A367-B925A222F17F,1/17/2016 5:44,8,11
9B409697-0624-4816-BD11-31568C2E0970,1/18/2016 12:17,8,42
1F6805C7-A833-424A-A810-FBBE86A00686,1/18/2016 11:36,9,160
54E2927B-1E93-4557-A271-CE35FC808B99,1/18/2016 2:39,7,17
612D1011-E676-44CC-BD19-25C5CCD3C2C6,1/18/2016 0:52,16,56
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/13/2016 19:43,27,386
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/13/2016 13:09,27,385
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/13/2016 2:49,27,382
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/13/2016 2:52,27,382
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/13/2016 3:01,27,382
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/13/2016 1:49,27,382
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/13/2016 1:55,27,382
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/13/2016 0:30,27,382
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/16/2016 13:05,27,392
3238E541-8C54-436B-9992-9D32D078C91B,6/18/2016 23:31,34,166
CE8EC908-400E-4E3B-861C-C5BF91B30E51,6/16/2016 16:56,20,36
455BE4A4-AFBF-4CAA-8ACD-10E7776056DF,6/19/2016 8:48,41,83
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,6/20/2016 9:34,99,79
9D092B4E-FC03-433A-B26F-5C327083E074,6/21/2016 5:08,37,76
50B9563F-F04B-4E71-ABC4-68148C92CE4A,6/21/2016 0:56,27,403
656FF911-73E3-4922-8ED1-97051832BEA6,11-06-2015 08:54,4,3
894EF850-70F0-43BE-9BA1-4508506A8466,11-09-2015 23:19,1,3
98F0A3F9-EF85-4452-91F8-1247D6A4298B,11-09-2015 05:00,5,12
894EF850-70F0-43BE-9BA1-4508506A8466,11-12-2015 11:14,1,7
894EF850-70F0-43BE-9BA1-4508506A8466,11/14/2015 7:19,6,15
C91787A3-59D4-414B-ABC7-AE5ABD85B131,11/21/2015 21:52,14,31
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/23/2015 7:59,9,10
1F6805C7-A833-424A-A810-FBBE86A00686,01-08-2016 07:42,9,137
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,01-09-2016 03:58,5,5
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,01-09-2016 04:00,5,5
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,01-09-2016 03:11,2,4
1F6805C7-A833-424A-A810-FBBE86A00686,01-09-2016 08:08,9,140
1F6805C7-A833-424A-A810-FBBE86A00686,01-09-2016 08:13,9,140
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,01-09-2016 02:48,2,4
74A1E82B-C475-44B7-839A-EAC63F0FF5FC,01-09-2016 03:30,2,1
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,01-09-2016 00:47,1,1
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,01-09-2016 00:53,2,1
A1D23FAA-5761-48AA-A1A8-C0951EE5FBDF,01-10-2016 15:36,5,24
A1D23FAA-5761-48AA-A1A8-C0951EE5FBDF,01-10-2016 14:20,5,24
54E2927B-1E93-4557-A271-CE35FC808B99,01-10-2016 12:08,1,1
A1D23FAA-5761-48AA-A1A8-C0951EE5FBDF,01-10-2016 09:54,5,17
C91787A3-59D4-414B-ABC7-AE5ABD85B131,01-10-2016 08:30,17,91
A1D23FAA-5761-48AA-A1A8-C0951EE5FBDF,01-10-2016 07:39,5,15
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,01-10-2016 02:03,26,54
74A1E82B-C475-44B7-839A-EAC63F0FF5FC,01-11-2016 22:46,5,9
9B409697-0624-4816-BD11-31568C2E0970,01-11-2016 09:19,7,17
74A1E82B-C475-44B7-839A-EAC63F0FF5FC,01-11-2016 06:52,3,7
74A1E82B-C475-44B7-839A-EAC63F0FF5FC,01-11-2016 03:33,3,6
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,01-10-2016 13:09,5,9
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/14/2016 2:42,18,56
9B409697-0624-4816-BD11-31568C2E0970,2/15/2016 2:17,19,175
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/16/2016 9:13,18,65
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/16/2016 9:07,18,64
9B409697-0624-4816-BD11-31568C2E0970,2/16/2016 5:43,20,179
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/17/2016 6:05,19,71
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/17/2016 1:48,18,66
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/20/2016 7:40,21,82
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/20/2016 7:10,21,82
ED5A485A-08D0-49B8-9569-1DFA8A3D5755,3/30/2016 23:03,18,23
5E148D6E-9449-48BB-B5DE-73A9022658FF,3/31/2016 16:30,21,36
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/31/2016 3:06,15,149
C7BC8D3B-1B16-4A03-BF66-7A71AD3F8AA1,04-01-2016 22:56,10,3
17B6C125-2B41-4AEE-8AF5-FF562660B477,04-01-2016 08:06,23,33
ED5A485A-08D0-49B8-9569-1DFA8A3D5755,04-01-2016 06:47,23,31
17B6C125-2B41-4AEE-8AF5-FF562660B477,04-01-2016 05:20,23,32
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/20/2016 0:54,21,82
DD10EB2F-2F5D-45AA-B359-9EA94223A8F7,2/25/2016 16:05,16,16
147911E8-07D2-4546-94D2-8AEC4BA5A693,2/26/2016 13:43,10,7
76E8E17F-1067-4EE1-BB21-9AF9C7DF7868,2/26/2016 6:35,10,9
147911E8-07D2-4546-94D2-8AEC4BA5A693,2/26/2016 3:03,10,4
147911E8-07D2-4546-94D2-8AEC4BA5A693,2/27/2016 10:42,21,10
147911E8-07D2-4546-94D2-8AEC4BA5A693,2/27/2016 1:06,15,8
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,01-10-2016 10:41,26,54
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,01-10-2016 09:45,26,54
74A1E82B-C475-44B7-839A-EAC63F0FF5FC,01-11-2016 07:05,5,7
17586D4B-C706-4C5A-94D0-4622A2999946,01-12-2016 00:31,9,2
17586D4B-C706-4C5A-94D0-4622A2999946,01-12-2016 00:40,10,2
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,1/13/2016 8:55,7,19
EC35B511-BAAA-4E16-9525-845E22AF4CB1,1/13/2016 13:05,7,11
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,1/13/2016 2:34,26,57
EEEC6347-C08D-4612-862F-EEEA7CCC6133,1/14/2016 11:31,3,5
54E2927B-1E93-4557-A271-CE35FC808B99,1/14/2016 11:17,7,15
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,1/14/2016 5:59,9,20
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,1/14/2016 6:07,10,20
58364741-30A8-4A5B-8136-110D54952FE6,1/14/2016 2:11,4,1
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,1/13/2016 14:05,7,19
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,1/13/2016 14:18,7,19
EEEC6347-C08D-4612-862F-EEEA7CCC6133,1/15/2016 11:42,6,12
9FBDD631-8946-4828-BAFA-779D507C46B9,1/15/2016 8:13,4,9
9B409697-0624-4816-BD11-31568C2E0970,1/15/2016 6:23,8,27
9FBDD631-8946-4828-BAFA-779D507C46B9,1/15/2016 4:23,3,8
9FBDD631-8946-4828-BAFA-779D507C46B9,1/15/2016 4:29,3,7
EEEC6347-C08D-4612-862F-EEEA7CCC6133,1/16/2016 23:23,6,14
EEEC6347-C08D-4612-862F-EEEA7CCC6133,1/16/2016 13:41,6,13
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/24/2015 7:07,12,13
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/24/2015 7:37,13,13
288ADC14-6D31-42F2-95E9-324F77BB71A5,11/25/2015 10:50,8,2
C91787A3-59D4-414B-ABC7-AE5ABD85B131,11/25/2015 2:45,16,41
9C5E4B87-6043-41E2-8BDC-DED0431E8B95,11/26/2015 4:12,1,2
1F6805C7-A833-424A-A810-FBBE86A00686,11/28/2015 14:06,9,48
C91787A3-59D4-414B-ABC7-AE5ABD85B131,11/29/2015 8:48,17,62
C91787A3-59D4-414B-ABC7-AE5ABD85B131,11/30/2015 10:10,17,65
1F6805C7-A833-424A-A810-FBBE86A00686,11/30/2015 9:50,9,56
1F66145D-FB0A-41ED-B1BB-39A16BDF143E,12-01-2015 09:28,16,25
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-02-2015 12:04,10,6
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-03-2015 13:01,14,9
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-03-2015 11:18,1,2
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-03-2015 08:20,2,2
C91787A3-59D4-414B-ABC7-AE5ABD85B131,12-04-2015 10:27,17,71
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-04-2015 07:18,15,10
D2DDFBEA-2041-49E6-AA59-B7A0FDD77F0C,12-05-2015 21:58,1,5
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,12-05-2015 09:19,15,6
1F6805C7-A833-424A-A810-FBBE86A00686,12-05-2015 08:33,9,68
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,12-06-2015 08:30,20,35
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,12-06-2015 05:29,15,7
C91787A3-59D4-414B-ABC7-AE5ABD85B131,12-05-2015 05:58,17,74
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-07-2015 12:18,1,5
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,1/18/2016 5:04,7,14
54E2927B-1E93-4557-A271-CE35FC808B99,1/18/2016 2:45,7,17
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,1/19/2016 7:12,21,47
9B409697-0624-4816-BD11-31568C2E0970,1/19/2016 5:09,8,47
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/19/2016 23:48,3,4
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/21/2016 12:52,3,11
EC35B511-BAAA-4E16-9525-845E22AF4CB1,1/21/2016 10:06,8,16
54E2927B-1E93-4557-A271-CE35FC808B99,1/21/2016 7:33,8,30
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/21/2016 6:51,2,10
54E2927B-1E93-4557-A271-CE35FC808B99,1/21/2016 4:54,8,30
54E2927B-1E93-4557-A271-CE35FC808B99,1/21/2016 1:21,8,28
9B409697-0624-4816-BD11-31568C2E0970,1/22/2016 12:00,8,59
3FB56C59-10BC-4711-A67A-E443908D592F,1/22/2016 9:03,5,14
3FB56C59-10BC-4711-A67A-E443908D592F,1/22/2016 5:40,5,11
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/22/2016 3:49,2,13
58364741-30A8-4A5B-8136-110D54952FE6,1/22/2016 2:15,8,8
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/23/2016 2:13,6,15
58364741-30A8-4A5B-8136-110D54952FE6,1/24/2016 23:44,9,14
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/24/2016 14:42,7,19
9B409697-0624-4816-BD11-31568C2E0970,1/24/2016 2:17,10,70
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/24/2016 1:23,7,17
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/23/2016 1:29,5,13
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/22/2016 22:05,5,13
288ADC14-6D31-42F2-95E9-324F77BB71A5,03-01-2016 11:11,15,19
288ADC14-6D31-42F2-95E9-324F77BB71A5,03-01-2016 10:44,16,27
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,03-01-2016 10:34,16,3
288ADC14-6D31-42F2-95E9-324F77BB71A5,03-01-2016 10:04,16,25
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,03-01-2016 08:56,16,12
FF581A2D-D400-4918-932E-3D5BDA15F1C0,03-01-2016 04:21,10,14
147911E8-07D2-4546-94D2-8AEC4BA5A693,03-02-2016 00:07,35,29
0DF84703-2455-4B51-9254-B62E62E93CF8,03-03-2016 05:24,20,22
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,2/29/2016 15:44,10,7
66E009C8-8BEC-484B-BA18-D22F0C28037A,04-02-2016 17:45,10,9
50B9563F-F04B-4E71-ABC4-68148C92CE4A,04-04-2016 11:34,20,176
50B9563F-F04B-4E71-ABC4-68148C92CE4A,04-04-2016 10:35,20,175
E16D5E92-E48C-4CC5-B572-0A9457E5F60A,04-04-2016 05:11,15,29
50B9563F-F04B-4E71-ABC4-68148C92CE4A,04-04-2016 05:15,20,173
E16D5E92-E48C-4CC5-B572-0A9457E5F60A,04-04-2016 03:44,15,27
50B9563F-F04B-4E71-ABC4-68148C92CE4A,04-04-2016 02:54,20,172
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,2/29/2016 7:45,10,6
78A64334-0854-4176-BDB2-C2067F6FC1B0,03-04-2016 11:57,0,1
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,03-04-2016 09:26,14,10
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,03-04-2016 08:28,14,9
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,03-04-2016 08:16,23,56
147911E8-07D2-4546-94D2-8AEC4BA5A693,03-05-2016 08:33,36,41
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,01-12-2016 22:46,7,6
9B409697-0624-4816-BD11-31568C2E0970,01-12-2016 08:35,7,20
9FBDD631-8946-4828-BAFA-779D507C46B9,01-12-2016 05:23,2,3
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,1/13/2016 8:57,7,19
9FBDD631-8946-4828-BAFA-779D507C46B9,1/13/2016 8:41,2,2
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,1/13/2016 6:40,26,57
9FBDD631-8946-4828-BAFA-779D507C46B9,1/13/2016 0:07,1,1
9FBDD631-8946-4828-BAFA-779D507C46B9,1/14/2016 13:32,3,7
9B409697-0624-4816-BD11-31568C2E0970,1/14/2016 10:05,8,26
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,1/14/2016 5:56,3,6
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,1/15/2016 11:19,10,21
D5359970-521D-436F-BCFD-8499DD2868B3,1/15/2016 8:04,4,4
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,1/15/2016 7:40,4,9
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,1/16/2016 13:55,26,59
58364741-30A8-4A5B-8136-110D54952FE6,1/16/2016 8:42,8,5
58364741-30A8-4A5B-8136-110D54952FE6,1/16/2016 8:30,8,5
1F6805C7-A833-424A-A810-FBBE86A00686,1/16/2016 8:25,9,153
EEEC6347-C08D-4612-862F-EEEA7CCC6133,1/17/2016 9:24,6,14
4DF6DDE6-EE39-44B9-A367-B925A222F17F,1/17/2016 5:48,8,11
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,1/17/2016 3:36,26,60
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,1/18/2016 7:08,26,61
9B409697-0624-4816-BD11-31568C2E0970,1/19/2016 20:09,8,50
EEEC6347-C08D-4612-862F-EEEA7CCC6133,1/19/2016 10:54,6,19
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,05-01-2016 21:50,69,57
50B9563F-F04B-4E71-ABC4-68148C92CE4A,05-01-2016 20:06,21,279
E3451128-9993-4D05-A0E3-F8E1B96BC155,4/30/2016 23:58,20,91
7F5E8F9B-269B-41BF-9DD5-F91EBFB1332D,10/15/2015 7:46,19,5
D611948E-70FA-427D-AB4D-4376EBAFFDDF,10/13/2015 8:06,1,2
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,10-12-2015 11:13,1,1
FB80713A-C966-40E4-B135-D0935283CD21,10-12-2015 05:36,1,4
2CDBF3FF-FAC1-4275-A866-179E9B9FAA42,10-07-2015 04:31,1,1
2CDBF3FF-FAC1-4275-A866-179E9B9FAA42,10-06-2015 11:56,3,1
9B929F4B-F206-4975-8FD5-36AE139D201F,9/24/2015 5:19,2,10
CDDDA4E8-0A5B-478A-BF00-99BCF4D9C71F,9/22/2015 8:46,5,2
9F39B934-01E4-49A1-AD1F-04A48D4930B7,10/16/2015 5:28,24,2
CDDDA4E8-0A5B-478A-BF00-99BCF4D9C71F,10/17/2015 11:21,7,2
CDDDA4E8-0A5B-478A-BF00-99BCF4D9C71F,10/17/2015 11:09,7,2
CE8EC908-400E-4E3B-861C-C5BF91B30E51,05-01-2016 00:05,12,11
29B8A8F0-43CC-4360-B07F-B792484E9C8A,05-02-2016 21:17,16,18
875334B1-1844-4FD2-9110-BC2ECB685097,05-02-2016 20:44,20,5
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,05-02-2016 17:26,69,58
17B6C125-2B41-4AEE-8AF5-FF562660B477,05-02-2016 13:38,37,70
17B6C125-2B41-4AEE-8AF5-FF562660B477,05-02-2016 13:44,37,70
C67C6D4C-53E9-4C77-873D-8A70F9A9C9ED,05-02-2016 10:36,12,1
9F449E47-FA4D-4793-86B4-52E61C4F5D57,05-02-2016 01:50,8,2
78A64334-0854-4176-BDB2-C2067F6FC1B0,4/27/2016 6:21,10,1
F6D9F403-6B15-41EC-9171-109E3F197AF0,4/27/2016 6:25,10,2
E3451128-9993-4D05-A0E3-F8E1B96BC155,4/27/2016 1:39,20,82
D2DDFBEA-2041-49E6-AA59-B7A0FDD77F0C,4/27/2016 0:57,22,24
50B9563F-F04B-4E71-ABC4-68148C92CE4A,4/28/2016 12:50,21,269
89DFEBAD-054C-48F8-A62C-CDF62C7982FB,4/29/2016 21:15,12,3
724D75A8-3400-4D8E-9B88-4D1344664535,4/29/2016 11:55,23,64
724D75A8-3400-4D8E-9B88-4D1344664535,4/29/2016 1:45,23,58
07F425F8-EF9C-46FD-8DF8-28682F27C197,05-02-2016 20:30,23,11
9F449E47-FA4D-4793-86B4-52E61C4F5D57,05-02-2016 01:07,12,3
E08152D4-E927-417C-AF95-40D604261377,05-03-2016 22:51,28,13
9D092B4E-FC03-433A-B26F-5C327083E074,05-03-2016 20:01,23,20
1AEE0D29-DA58-4941-9D66-5D6327B7E983,05-03-2016 19:07,17,6
E4E28DE2-3C81-4F16-ACA9-D5B3B89773F9,05-03-2016 17:46,20,22
E4E28DE2-3C81-4F16-ACA9-D5B3B89773F9,05-03-2016 16:49,20,21
F520D8EC-51E5-4724-B293-0191FECDA54C,05-03-2016 10:02,20,45
2CAA3C4A-096E-4EA1-BEBD-8FFE7AC40E7C,3/21/2016 9:34,20,68
17B6C125-2B41-4AEE-8AF5-FF562660B477,3/23/2016 9:17,18,20
17B6C125-2B41-4AEE-8AF5-FF562660B477,3/23/2016 9:49,18,20
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,3/24/2016 12:44,23,113
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/24/2016 11:56,14,116
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/25/2016 13:50,14,126
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-02-2015 08:54,3,5
C91787A3-59D4-414B-ABC7-AE5ABD85B131,12-02-2015 06:03,17,68
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-03-2015 13:37,15,9
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-03-2015 12:14,6,1
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-04-2015 07:47,15,10
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,12-04-2015 07:46,3,2
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-04-2015 06:10,16,10
D2DDFBEA-2041-49E6-AA59-B7A0FDD77F0C,12-05-2015 22:00,2,5
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-05-2015 14:00,19,12
9B409697-0624-4816-BD11-31568C2E0970,02-03-2016 19:58,14,129
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-03-2016 13:35,10,4
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,02-03-2016 09:35,17,68
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,02-03-2016 06:26,26,78
612D1011-E676-44CC-BD19-25C5CCD3C2C6,02-01-2016 07:44,16,61
1F6805C7-A833-424A-A810-FBBE86A00686,02-05-2016 11:23,13,21
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-05-2016 01:41,13,31
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,12-05-2015 09:28,15,6
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-06-2015 12:48,21,14
FB80713A-C966-40E4-B135-D0935283CD21,12-06-2015 09:20,2,2
1F6805C7-A833-424A-A810-FBBE86A00686,12-06-2015 04:22,9,69
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-07-2015 12:30,22,15
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-07-2015 11:59,2,1
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12-07-2015 06:25,9,27
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/20/2016 20:37,3,9
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/20/2016 20:25,5,8
A1D23FAA-5761-48AA-A1A8-C0951EE5FBDF,1/20/2016 10:03,8,42
D5359970-521D-436F-BCFD-8499DD2868B3,1/20/2016 5:46,5,8
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/20/2016 4:53,3,6
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/20/2016 2:03,5,7
9B409697-0624-4816-BD11-31568C2E0970,1/21/2016 20:25,8,58
